time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/clip_range,train/std
1013,1077,1925,2074624,-0.5849438905715942,-0.014502517925575376,-56.262793350219724,0.015462538,0.5266992449760437,228.49588239000002,0.16884765625,4955,300.0,0.0002,0.004807648248970509,0.2,0.6010528206825256
1014,1077,1927,2076672,-0.5840095281600952,-0.013934216962661594,-56.30251808166504,0.017494343,0.6447441577911377,227.45991858999997,0.16484375,4960,300.0,0.0002,0.0066191893303766845,0.2,0.6015402674674988
1015,1077,1929,2078720,-0.5769267678260803,-0.010584554611705243,-56.34986972808838,0.020882836,0.6718978881835938,226.45194958,0.1630859375,4965,300.0,0.0002,0.004725103941746056,0.2,0.6019838452339172
1016,1077,1931,2080768,-0.573821485042572,-0.009575790422968567,-56.38525257110596,0.013956681,0.6039854884147644,226.45194958,0.181640625,4970,300.0,0.0002,0.007062634895555675,0.2,0.602178156375885
1017,1076,1933,2082816,-0.5837618708610535,-0.011348396842367946,-56.410373306274415,0.015654188,0.43826645612716675,226.28576746,0.146875,4975,300.0,0.0002,0.0068815845996141435,0.2,0.602580726146698
1018,1077,1935,2084864,-0.5362377762794495,0.011516786232176755,-56.4427235921224,0.037084226,0.5206336975097656,226.76756825,0.21158854166666666,4978,300.0,0.0002,0.007632870071878036,0.2,0.6027384400367737
1019,1077,1937,2086912,-0.5822821259498596,-0.01266587725840509,-56.470214462280275,0.010805808,0.5777987241744995,226.52190314000003,0.1724609375,4983,300.0,0.0002,0.009813420241698623,0.2,0.6031371355056763
1020,1077,1939,2088960,-0.5723269581794739,-0.009331184020265938,-56.511528396606444,0.014212702,0.5176482200622559,226.74978119,0.13525390625,4988,300.0,0.0002,0.009254257520660758,0.2,0.6035377383232117
1021,1077,1940,2091008,-0.5221875905990601,0.013944359496235847,-56.53670692443848,0.014303877,0.535380482673645,225.42137538000003,0.1875,4989,300.0,0.0002,0.009369324892759323,0.2,0.6035963892936707
1022,1077,1942,2093056,-0.5920408964157104,-0.012293311511166393,-56.555752754211426,0.014005926,0.5920971632003784,224.19611561999997,0.1451171875,4994,300.0,0.0002,0.00753627133090049,0.2,0.6039191484451294
1023,1077,1944,2095104,-0.5945852398872375,-0.014436207059770823,-56.58598804473877,0.011901112,0.6265334486961365,224.19611561999997,0.14072265625,4999,300.0,0.0002,0.006303109554573893,0.2,0.6042110323905945
1024,1077,1946,2097152,-0.5847894549369812,-0.0146630201023072,-56.62045421600342,0.012743997,0.678173840045929,224.25497609,0.12353515625,5004,300.0,0.0002,0.0074754147557541725,0.2,0.604586660861969
1025,1077,1948,2099200,-0.581334114074707,-0.00839645394589752,-56.65564384460449,0.011737319,0.6284229755401611,224.75926202000002,0.17109375,5009,300.0,0.0002,0.004924935172311962,0.2,0.6048824787139893
1026,1077,1950,2101248,-0.5975376963615417,-0.015998728945851325,-56.685160064697264,0.017313067,0.6259331703186035,223.53172218,0.1501953125,5014,300.0,0.0002,0.006873001903295517,0.2,0.6051821112632751
1027,1077,1952,2103296,-0.5772126913070679,-0.010111379658337683,-56.71349048614502,0.01638412,0.613671064376831,223.11339221999998,0.158984375,5019,300.0,0.0002,0.008464405802078545,0.2,0.6054283976554871
1028,1077,1954,2105344,-0.5856918096542358,-0.013286308385431767,-56.74310569763183,0.015285106,0.6038788557052612,224.66351047999996,0.14775390625,5024,300.0,0.0002,0.006827032333239913,0.2,0.6057996153831482
1029,1077,1956,2107392,-0.5853191018104553,-0.010135988309048116,-56.7790491104126,0.008735843,0.5376033782958984,225.31384153999997,0.11435546875,5029,300.0,0.0002,0.006955501972697675,0.2,0.6060814261436462
1030,1077,1958,2109440,-0.5889354944229126,-0.008856161823496222,-56.80999927520752,0.015571081,0.529796302318573,225.31384153999997,0.1453125,5034,300.0,0.0002,0.007696609385311604,0.2,0.6064537763595581
1031,1077,1959,2111488,-0.545663058757782,0.009635502162079016,-56.831504821777344,0.0156183755,0.5825616121292114,224.70895285000003,0.21875,5035,300.0,0.0002,0.008204904074470202,0.2,0.606484591960907
1032,1077,1961,2113536,-0.5895931124687195,-0.01345481346361339,-56.845183563232425,0.018786052,0.4001139998435974,226.12650658000007,0.1580078125,5040,300.0,0.0002,0.005517875798977912,0.2,0.6067231297492981
1033,1077,1963,2115584,-0.5937821865081787,-0.010876314109191298,-56.875146484375,0.018649435,0.5783067941665649,225.22027820000002,0.15751953125,5045,300.0,0.0002,0.0051928101107478145,0.2,0.6070912480354309
1034,1077,1965,2117632,-0.5861018300056458,-0.007673696870915592,-56.90896873474121,0.010444975,0.682939887046814,225.27114361,0.12626953125,5050,300.0,0.0002,0.004801369900815189,0.2,0.6074145436286926
1035,1077,1968,2119680,-0.5850555300712585,-0.011548464838415384,-56.9428316116333,0.012652207,0.6311297416687012,225.60593566000003,0.13046875,5055,300.0,0.0002,0.005689259176142514,0.2,0.6077266931533813
1036,1076,1970,2121728,-0.5736880898475647,-0.010077359329443425,-56.979082870483396,0.0156202605,0.6274328231811523,226.02300831999997,0.16513671875,5060,300.0,0.0002,0.006560462387278676,0.2,0.6081535220146179
1037,1076,1972,2123776,-0.5921190977096558,-0.012258148333057762,-57.021883201599124,0.014463479,0.663328230381012,226.02300831999997,0.1173828125,5065,300.0,0.0002,0.006586417951621115,0.2,0.6084626913070679
1038,1076,1974,2125824,-0.5959175825119019,-0.019326834194362163,-57.051544189453125,0.02003024,0.5621579885482788,226.54725277,0.17919921875,5070,300.0,0.0002,0.008595936838537455,0.2,0.6087900996208191
1039,1076,1976,2127872,-0.5862502455711365,-0.009820485324598848,-57.09184322357178,0.014340932,0.6371313333511353,226.55123215,0.13525390625,5075,300.0,0.0002,0.005599782732315361,0.2,0.6092321276664734
1040,1076,1978,2129920,-0.5863358378410339,-0.012201711093075574,-57.13147373199463,0.011865791,0.5874109864234924,226.94633036999997,0.13291015625,5080,300.0,0.0002,0.006140989670529962,0.2,0.6095685362815857
1041,1076,1980,2131968,-0.5848950743675232,-0.0050268028629943725,-57.16246585845947,0.013524459,0.5243635177612305,228.04207599999998,0.1755859375,5085,300.0,0.0002,0.005484625836834312,0.2,0.6098820567131042
1042,1076,1981,2134016,-0.5620748996734619,0.0007076087909249159,-57.185320340670074,0.03308752,0.6030535697937012,227.73233933999995,0.20237379807692307,5089,300.0,0.0002,0.005382384925794143,0.2,0.6100114583969116
1043,1076,1983,2136064,-0.5879847407341003,-0.014092433429323138,-57.205316162109376,0.013625346,0.6007558107376099,228.79509880000006,0.1390625,5094,300.0,0.0002,0.0068760386668145655,0.2,0.6103205680847168
1044,1076,1985,2138112,-0.5839439630508423,-0.012218105769716204,-57.23722972869873,0.014898524,0.5598729848861694,228.79509880000006,0.14521484375,5099,300.0,0.0002,0.006503066769801081,0.2,0.6105849146842957
1045,1076,1988,2140160,-0.6017505526542664,-0.012030699895694852,-57.2705883026123,0.01374002,0.5907595157623291,228.71669017999997,0.134765625,5104,300.0,0.0002,0.008985535334795713,0.2,0.6110506653785706
1046,1076,1990,2142208,-0.6030313372612,-0.0132152465172112,-57.31065559387207,0.012853759,0.6461911201477051,228.99342758000003,0.1576171875,5109,300.0,0.0002,0.005855508730746806,0.2,0.6112892627716064
1047,1076,1992,2144256,-0.5675740838050842,-0.0053282687440514565,-57.33305053710937,0.014578242,0.6335650682449341,229.26529829,0.1474609375,5114,300.0,0.0002,0.006452028616331517,0.2,0.6115576028823853
1048,1076,1994,2146304,-0.6018916964530945,-0.011215444013942033,-57.36352729797363,0.008397905,0.6450304985046387,230.12594401,0.12578125,5119,300.0,0.0002,0.010206371685490013,0.2,0.6118998527526855
1049,1076,1996,2148352,-0.5930045247077942,-0.011980921798385679,-57.399085235595706,0.016376518,0.6737915873527527,230.47287324999996,0.13955078125,5124,300.0,0.0002,0.009942440781742334,0.2,0.6122397780418396
1050,1076,1998,2150400,-0.5925360321998596,-0.00645904247649014,-57.42920761108398,0.010603562,0.652935802936554,230.70830766999998,0.1375,5129,300.0,0.0002,0.008688784507103264,0.2,0.6125389933586121
1051,1075,2000,2152448,-0.5917791128158569,-0.0034541138098575174,-57.46005363464356,0.011116079,0.43529564142227173,230.70830766999998,0.22509765625,5134,300.0,0.0002,0.007213779934681952,0.2,0.61282879114151
1052,1075,2002,2154496,-0.600935697555542,-0.008526706113480031,-57.48681011199951,0.017892078,0.4749978184700012,231.31748626999996,0.1857421875,5139,300.0,0.0002,0.008522460795938968,0.2,0.6131041049957275
1053,1075,2005,2156544,-0.6002157330513,-0.01220560111105442,-57.50657558441162,0.010468796,0.5092469453811646,231.65192336999996,0.13447265625,5144,300.0,0.0002,0.006091186567209661,0.2,0.6132093667984009
1054,1075,2006,2158592,-0.5724774599075317,-0.0032822072842261856,-57.51290660434299,0.030201085,0.5067836046218872,230.82711689999994,0.19303385416666666,5149,300.0,0.0002,0.005404122587707307,0.2,0.6132830381393433
1055,1075,2008,2160640,-0.5933058857917786,-0.009123543818714098,-57.52584037780762,0.010298144,0.620368480682373,231.31063303999997,0.134765625,5154,300.0,0.0002,0.005654919380322099,0.2,0.6135381460189819
1056,1075,2010,2162688,-0.585499107837677,-0.009628109191544354,-57.556223487854005,0.010619393,0.5680093765258789,232.07713301999996,0.1236328125,5159,300.0,0.0002,0.005602306639775634,0.2,0.6138157844543457
1057,1075,2013,2164736,-0.5973409414291382,-0.013966722600162029,-57.5904203414917,0.013817851,0.6556270718574524,232.07713301999996,0.1724609375,5164,300.0,0.0002,0.006658201245591045,0.2,0.6142408847808838
1058,1075,2015,2166784,-0.5985862016677856,-0.011771026765927672,-57.63218002319336,0.013187769,0.5819414854049683,232.20649076,0.12451171875,5169,300.0,0.0002,0.007212080899626017,0.2,0.6146379113197327
1059,1075,2017,2168832,-0.596278190612793,-0.00974800691474229,-57.663717651367186,0.015796214,0.6364551186561584,231.19120094000004,0.1349609375,5174,300.0,0.0002,0.009950447827577591,0.2,0.6148650646209717
1060,1074,2019,2170880,-0.5976223349571228,-0.008786290837451815,-57.68369274139404,0.021956258,0.5394866466522217,229.96532775,0.186328125,5179,300.0,0.0002,0.00855643094982952,0.2,0.6150495409965515
1061,1074,2021,2172928,-0.583652913570404,-0.003810760483611375,-57.7027084350586,0.010416955,0.5350792407989502,228.62753089999998,0.1525390625,5184,300.0,0.0002,0.006951982667669654,0.2,0.6153055429458618
1062,1074,2023,2174976,-0.5972573757171631,-0.011978180310688914,-57.740113258361816,0.016136436,0.5873878002166748,228.50556802,0.16171875,5189,300.0,0.0002,0.004870254802517593,0.2,0.615765392780304
1063,1074,2025,2177024,-0.6025184988975525,-0.011398189631290735,-57.78279628753662,0.014183247,0.5829942226409912,227.35371609,0.1474609375,5194,300.0,0.0002,0.005865080235525966,0.2,0.6161382794380188
1064,1074,2027,2179072,-0.5910157561302185,-0.0113197730621323,-57.820067405700684,0.012764778,0.5559331178665161,227.35371609,0.129296875,5199,300.0,0.0002,0.005866734334267676,0.2,0.6165660619735718
1065,1074,2030,2181120,-0.5952706336975098,-0.007807572977617383,-57.86533184051514,0.009089804,0.5665184855461121,227.65752405,0.10205078125,5204,300.0,0.0002,0.005856897635385394,0.2,0.6169863939285278
1066,1074,2032,2183168,-0.5966965556144714,-0.012295634020119905,-57.90533599853516,0.012736733,0.635313868522644,227.24098482999997,0.11396484375,5209,300.0,0.0002,0.008847686415538191,0.2,0.6174017786979675
1067,1074,2034,2185216,-0.598678469657898,-0.012381067243404686,-57.936838722229005,0.011679448,0.6224998235702515,227.81066540999996,0.12431640625,5214,300.0,0.0002,0.006470621866174042,0.2,0.6176077127456665
1068,1073,2036,2187264,-0.59950852394104,-0.011347547173500061,-57.9518497467041,0.012966981,0.6105989217758179,226.64437202999997,0.1484375,5219,300.0,0.0002,0.007196078426204622,0.2,0.6177775263786316
1069,1073,2038,2189312,-0.5930806994438171,-0.015698879910632967,-57.969478607177734,0.017533304,0.5843583345413208,226.35129221,0.162109375,5224,300.0,0.0002,0.008569647511467337,0.2,0.6179393529891968
1070,1073,2040,2191360,-0.600727915763855,-0.009757669502869248,-57.99349994659424,0.01165099,0.6802531480789185,224.24925366999997,0.13369140625,5229,300.0,0.0002,0.009588360693305731,0.2,0.6182599663734436
1071,1073,2042,2193408,-0.6005027890205383,-0.011505512532312422,-58.023018264770506,0.013325547,0.49548107385635376,224.24925366999997,0.14658203125,5234,300.0,0.0002,0.011171952588483691,0.2,0.6184703707695007
1072,1073,2044,2195456,-0.5804670453071594,-0.004055777029134333,-58.04393539428711,0.019712318,0.5174086689949036,224.93718722000006,0.1638671875,5239,300.0,0.0002,0.007089603436179459,0.2,0.6186794638633728
1073,1074,2045,2197504,-0.540424644947052,0.00862953916657716,-58.056251525878906,0.014322539,0.5263876914978027,225.17780610000005,0.181640625,5240,300.0,0.0002,0.011084208963438869,0.2,0.618713915348053
1074,1074,2047,2199552,-0.597127377986908,-0.012303285859525203,-58.068972778320315,0.010555764,0.523770809173584,225.46309501000005,0.14189453125,5245,300.0,0.0002,0.007554034329950809,0.2,0.6189615726470947
1075,1073,2050,2201600,-0.5993629097938538,-0.008907774556428194,-58.10000476837158,0.012566528,0.608156681060791,225.75641665999999,0.1525390625,5250,300.0,0.0002,0.008332782401703298,0.2,0.619347333908081
1076,1073,2052,2203648,-0.5910327434539795,-0.010667567001655697,-58.14533710479736,0.012072466,0.5851361751556396,226.06797748000005,0.16865234375,5255,300.0,0.0002,0.008098580641672015,0.2,0.6198415160179138
1077,1073,2054,2205696,-0.6035136580467224,-0.008427739352919161,-58.19174461364746,0.010666149,0.5704694390296936,226.75858981999997,0.1416015625,5260,300.0,0.0002,0.007030653674155474,0.2,0.6203081011772156
1078,1073,2056,2207744,-0.5988106727600098,-0.010515621164813638,-58.237030029296875,0.015191771,0.5050737857818604,226.75858981999997,0.161328125,5265,300.0,0.0002,0.006584783247672021,0.2,0.6207242608070374
1079,1073,2059,2209792,-0.6080697178840637,-0.00921296956948936,-58.271314239501955,0.008462,0.6035881042480469,226.3650007,0.11796875,5270,300.0,0.0002,0.00928090731613338,0.2,0.6210110783576965
1080,1072,2061,2211840,-0.6105417013168335,-0.012332185497507453,-58.28928565979004,0.012387523,0.6747341156005859,226.38510543000004,0.1751953125,5275,300.0,0.0002,0.00902335587888956,0.2,0.6210532784461975
1081,1072,2064,2213888,-0.6001712679862976,-0.012068595620803535,-58.302315139770506,0.012901459,0.6347664594650269,226.2046056,0.12841796875,5280,300.0,0.0002,0.010250054579228163,0.2,0.6214293241500854
1082,1072,2066,2215936,-0.5944761633872986,-0.004859522473998368,-58.34922752380371,0.015934821,0.5721510648727417,225.12287966,0.1658203125,5285,300.0,0.0002,0.007471438148058951,0.2,0.6218276619911194
1083,1072,2068,2217984,-0.5998605489730835,-0.011357280809897929,-58.378981018066405,0.01225752,0.5657610297203064,224.92994938,0.15498046875,5290,300.0,0.0002,0.007339808903634548,0.2,0.6221058964729309
1084,1071,2071,2220032,-0.5953019261360168,-0.007456537825055421,-58.40950756072998,0.011939935,0.5875611305236816,226.39758451,0.16650390625,5295,300.0,0.0002,0.009140989370644092,0.2,0.6224092245101929
1085,1071,2073,2222080,-0.589622437953949,-0.004580772947520018,-58.43378677368164,0.013249969,0.4614751935005188,226.39758451,0.15576171875,5300,300.0,0.0002,0.006487210979685187,0.2,0.6226123571395874
1086,1071,2075,2224128,-0.5943430662155151,-0.00902971625328064,-58.45480518341064,0.009774562,0.6228516697883606,226.96944933999998,0.1591796875,5305,300.0,0.0002,0.011832032073289155,0.2,0.6228787899017334
1087,1071,2078,2226176,-0.5824410319328308,-0.008923818916082382,-58.4860761642456,0.018641837,0.5755984783172607,226.56428878000003,0.179296875,5310,300.0,0.0002,0.005570592009462416,0.2,0.6231952905654907
1088,1070,2080,2228224,-0.612204372882843,-0.01201546578668058,-58.52134666442871,0.012593413,0.5316603183746338,226.80737815000003,0.1443359375,5315,300.0,0.0002,0.008330458751879632,0.2,0.6236506104469299
1089,1070,2084,2230272,-0.5939072966575623,-0.0004771765787154436,-58.56503410339356,0.022503234,0.5764927268028259,227.29904941999996,0.202734375,5320,300.0,0.0002,0.007348540355451405,0.2,0.6240057349205017
1090,1069,2086,2232320,-0.6085086464881897,-0.012245209654793143,-58.60094528198242,0.013701542,0.6479317545890808,226.80554073,0.14853515625,5325,300.0,0.0002,0.007257077121175825,0.2,0.6244486570358276
1091,1069,2089,2234368,-0.5876622200012207,-0.009228042070753872,-58.64301223754883,0.017144013,0.6600456833839417,226.80554073,0.12041015625,5330,300.0,0.0002,0.008709141868166625,0.2,0.6248360872268677
1092,1069,2090,2236416,-0.5749316215515137,0.008665013696170516,-58.66614193386502,0.030143522,0.4957805275917053,224.97719507999994,0.20008680555555555,5333,300.0,0.0002,0.012607542797923088,0.2,0.6249135136604309
1093,1069,2093,2238464,-0.6200717687606812,-0.01506090328330174,-58.688187980651854,0.014632231,0.48851650953292847,225.17510887,0.127734375,5338,300.0,0.0002,0.007009528111666441,0.2,0.6253411173820496
1094,1069,2095,2240512,-0.5995786786079407,-0.008764003892429173,-58.72818241119385,0.013872564,0.6404010057449341,226.74473408999995,0.14697265625,5343,300.0,0.0002,0.006979393213987351,0.2,0.6256466507911682
1095,1069,2097,2242560,-0.6127256751060486,-0.013541485532186925,-58.75589122772217,0.013366441,0.6201537847518921,227.41508917,0.135546875,5348,300.0,0.0002,0.006993600353598595,0.2,0.6258977651596069
1096,1069,2099,2244608,-0.6245372295379639,-0.014858316560275853,-58.78813247680664,0.011279833,0.6348655223846436,226.90536469,0.1326171875,5353,300.0,0.0002,0.006558184092864394,0.2,0.626310408115387
1097,1068,2101,2246656,-0.608436644077301,-0.008335208322387188,-58.83140983581543,0.011572882,0.6261308789253235,228.50443668,0.16572265625,5358,300.0,0.0002,0.007061470136977732,0.2,0.626677930355072
1098,1068,2104,2248704,-0.6115236878395081,-0.005893120961263776,-58.863399505615234,0.009478644,0.5806446075439453,228.50443668,0.15986328125,5363,300.0,0.0002,0.005582940927706659,0.2,0.6270017027854919
